,index,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
515,515,CHEMBL3696908,Cc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)COC2,intermediate,356.4290000000001,4.371220000000003,1.0,5.0,5.698970004336019
516,516,CHEMBL3696909,Cc1cc2ccccc2n1-c1nc(NCc2ccccc2)c2cccc(C#N)c2n1,intermediate,389.4620000000001,5.365900000000004,1.0,5.0,5.698970004336019
517,517,CHEMBL3696910,Cc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCN(C(=O)OC(C)(C)C)C2,intermediate,469.5890000000003,5.634220000000005,1.0,6.0,5.698970004336019
518,518,CHEMBL3696911,CC(=O)N1Cc2nc(-n3c(C)cc4ccccc43)nc(NCc3ccccc3)c2C1,intermediate,397.4820000000002,4.203120000000003,1.0,5.0,5.698970004336019
519,519,CHEMBL3696912,CC(=O)N1CCc2nc(-n3c(C)cc4ccccc43)nc(NCc3ccccc3)c2C1,intermediate,411.5090000000002,4.245620000000003,1.0,5.0,5.698970004336019
520,520,CHEMBL3696913,CC(=O)N1CCc2c(nc(C3C(C)=Cc4ccccc43)nc2NCc2ccccc2)C1,intermediate,410.5210000000002,4.542100000000004,1.0,4.0,5.698970004336019
521,521,CHEMBL3696914,COc1cc2ccccc2n1-c1nc(NCc2ccccc2)c2c(n1)C(=O)N(C(=O)OC(C)(C)C)CC2,intermediate,499.57100000000037,4.974600000000004,1.0,8.0,5.698970004336019
522,522,CHEMBL3696915,Cc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,intermediate,368.48400000000015,5.219820000000004,1.0,4.0,5.698970004336019
523,523,CHEMBL3696916,CCc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,intermediate,382.51100000000014,5.473800000000005,1.0,4.0,5.301029995663981
524,524,CHEMBL3696917,NCc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,intermediate,383.49900000000014,4.370100000000003,2.0,5.0,5.698970004336019
525,525,CHEMBL3696918,CC(N)c1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,intermediate,397.5260000000002,4.931100000000003,2.0,5.0,5.698970004336019
526,526,CHEMBL3696919,COCCOc1cccc2c(NCc3ccccc3)nc(C3C(ON)=Nc4ccccc43)nc12,intermediate,455.5180000000002,4.332900000000002,2.0,8.0,5.698970004336019
527,527,CHEMBL3696920,COCCOc1cccc2c(NCc3ccccc3)nc(-n3c(OC)nc4ccccc43)nc12,intermediate,455.5180000000002,4.614600000000004,1.0,8.0,5.698970004336019
528,528,CHEMBL3696921,COc1cccc2c(NCc3ccccc3)nc(-n3c(CNC(C)=O)cc4ccccc43)nc12,intermediate,451.5300000000002,4.830500000000003,2.0,6.0,5.698970004336019
529,529,CHEMBL3696922,C=CC(=O)NCc1cc2ccccc2n1-c1nc(NCc2ccccc2)c2cccc(OC)c2n1,intermediate,463.5410000000002,4.9966000000000035,2.0,6.0,5.698970004336019
530,530,CHEMBL3696923,CCc1nc2ccccc2n1-c1nc(NCc2ccccc2)c2cccc(OC)c2n1,intermediate,409.4930000000001,5.151800000000004,1.0,6.0,5.698970004336019
531,531,CHEMBL3696924,COc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,intermediate,384.4830000000002,4.9200000000000035,1.0,5.0,5.698970004336019
532,532,CHEMBL3696925,OCc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,intermediate,384.4830000000002,4.403700000000003,2.0,5.0,5.698970004336019
533,533,CHEMBL3696926,COCc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,intermediate,398.51000000000016,5.057800000000004,1.0,5.0,5.698970004336019
534,534,CHEMBL3696927,CN(C)Cc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,intermediate,411.5530000000002,4.973000000000004,1.0,5.0,5.698970004336019
535,535,CHEMBL3696928,CC(=O)NCc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,intermediate,425.53600000000023,4.547500000000004,2.0,5.0,5.698970004336019
536,536,CHEMBL3696929,NC(=O)NCc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,intermediate,426.5240000000002,4.0797000000000025,3.0,5.0,5.698970004336019
537,537,CHEMBL3696930,COC(=O)NCc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,intermediate,441.53500000000025,4.767400000000004,2.0,6.0,5.698970004336019
538,538,CHEMBL3696931,CS(=O)(=O)NCc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,intermediate,461.59100000000035,3.960600000000003,2.0,6.0,5.698970004336019
539,539,CHEMBL3696917,NCc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,intermediate,383.49900000000014,4.370100000000003,2.0,5.0,5.698970004336019
540,540,CHEMBL3639957,CC(=O)C1CCc2c(nc(-n3c(CN)cc4ccccc43)nc2NCc2ccccc2)C1,intermediate,425.5360000000002,4.185200000000003,2.0,6.0,5.698970004336019
541,541,CHEMBL3696932,CCN1CCc2c(nc(-n3c(CN)cc4ccccc43)nc2NCc2ccccc2)C1,intermediate,412.54100000000017,3.8693000000000026,2.0,6.0,5.698970004336019
542,542,CHEMBL3696933,COC(=O)N1CCc2c(nc(-n3c(CN)cc4ccccc43)nc2NCc2ccccc2)C1,intermediate,442.52300000000014,3.615800000000002,2.0,7.0,5.698970004336019
543,543,CHEMBL3696934,NCc1cc2ccccc2n1-c1cc(NCc2ccccc2)c2c(n1)CN(C(N)=O)CC2,intermediate,426.5240000000002,3.533100000000001,3.0,5.0,5.698970004336019
544,544,CHEMBL3696935,CS(=O)(=O)N1CCc2c(nc(-n3c(CN)cc4ccccc43)nc2NCc2ccccc2)C1,intermediate,462.5790000000002,2.809,2.0,7.0,5.698970004336019
545,545,CHEMBL3696936,CNCCN1CCc2c(nc(-n3c(CN)cc4ccccc43)nc2NCc2ccccc2)C1,intermediate,441.58300000000014,3.0688000000000013,3.0,7.0,5.0
546,546,CHEMBL3696937,CNCC(=O)N1CCc2c(nc(-n3c(CN)cc4ccccc43)nc2NCc2ccccc2)C1,intermediate,455.56600000000014,2.5954000000000006,3.0,7.0,5.0
547,547,CHEMBL3696938,COc1cccc2c(NCc3ccccc3)nc(-n3c(/C=C/C#N)cc4ccccc43)nc12,intermediate,431.49900000000014,5.731180000000004,1.0,6.0,5.698970004336019
548,548,CHEMBL3696939,COc1cccc2c(NCc3ccccc3)nc(-n3c(/C=C(/C#N)C(N)=O)cc4ccccc43)nc12,intermediate,474.5240000000002,4.586680000000002,2.0,7.0,5.698970004336019
549,549,CHEMBL3696940,COc1cccc2c(NCc3ccccc3)nc(-n3c(/C=C/S(C)(=O)=O)cc4ccccc43)nc12,intermediate,484.5810000000002,5.209700000000004,1.0,7.0,5.698970004336019
550,550,CHEMBL494655,CC(C)=C[C@@H]1C[C@H](C)c2c(O)cc(C)c3c2C1=C(C)C(=O)C3=O,inactive,310.39300000000003,4.329120000000004,1.0,3.0,4.0
551,551,CHEMBL4099907,C=C1CC[C@@](C)(c2cc(Br)c(C)cc2O)[C@H]1C,inactive,295.21999999999997,4.706920000000005,1.0,1.0,4.0
